Date,Artist,Song,Rank,Year,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_list,artist_norm_track,artist_canon,name_norm
1989-09-06,Elton John,Healing Hands,51,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-09-06,Madonna,Express Yourself,85,1989,6ioBgySxoeQKALvAeLEmId,Express Yourself,58.0,239093.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],2009-09-18,0.667,0.93,7.0,-4.585,1.0,0.0608,0.0108,0.0,0.176,0.893,115.57,4.0,Madonna,madonna,madonna,express yourself
1989-09-13,Madonna,Cherish,10,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-09-13,The Rolling Stones,Mixed Emotions,29,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-09-13,Elton John,Healing Hands,40,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-09-13,Madonna,Express Yourself,98,1989,6ioBgySxoeQKALvAeLEmId,Express Yourself,58.0,239093.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],2009-09-18,0.667,0.93,7.0,-4.585,1.0,0.0608,0.0108,0.0,0.176,0.893,115.57,4.0,Madonna,madonna,madonna,express yourself
1989-09-20,Madonna,Cherish,5,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-09-20,The Rolling Stones,Mixed Emotions,20,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-09-20,Elton John,Healing Hands,33,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-09-27,Madonna,Cherish,4,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-09-27,The Rolling Stones,Mixed Emotions,12,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-09-27,Elton John,Healing Hands,32,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-10-04,Madonna,Cherish,2,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-10-04,The Rolling Stones,Mixed Emotions,6,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-10-04,Elton John,Healing Hands,25,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-10-11,Madonna,Cherish,2,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-10-11,The Rolling Stones,Mixed Emotions,5,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-10-11,Elton John,Healing Hands,18,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-10-18,The Rolling Stones,Mixed Emotions,5,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-10-18,Madonna,Cherish,12,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-10-18,Elton John,Healing Hands,16,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-10-25,Elton John,Healing Hands,13,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-10-25,The Rolling Stones,Mixed Emotions,18,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-10-25,Madonna,Cherish,23,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-11-01,Elton John,Healing Hands,14,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-11-01,The Rolling Stones,Mixed Emotions,34,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-11-01,Madonna,Cherish,38,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-11-01,The Rolling Stones,Rock And A Hard Place,79,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-11-08,Elton John,Healing Hands,25,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-11-08,Madonna,Cherish,52,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-11-08,Madonna,Oh Father,55,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-11-08,The Rolling Stones,Mixed Emotions,57,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-11-08,The Rolling Stones,Rock And A Hard Place,58,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-11-15,Madonna,Oh Father,45,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-11-15,The Rolling Stones,Rock And A Hard Place,48,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-11-15,Elton John,Healing Hands,50,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-11-15,Madonna,Cherish,77,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-11-15,The Rolling Stones,Mixed Emotions,95,1989,6fKQblT3h0U2ydiDbnsyfa,Mixed Emotions,45.0,278107.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.493,0.956,7.0,-4.257,1.0,0.0429,0.0995,0.000295,0.83,0.831,137.091,4.0,The Rolling Stones,rolling stones,rolling stones,mixed emotions
1989-11-22,The Rolling Stones,Rock And A Hard Place,39,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-11-22,Madonna,Oh Father,40,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-11-22,Elton John,Healing Hands,78,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-11-22,Madonna,Cherish,99,1989,5OKScc0MSa9Wl8g2zrulLn,Cherish,50.0,303493.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.703,0.685,2.0,-11.581,1.0,0.033,0.323,0.000567,0.0537,0.963,131.842,4.0,Madonna,madonna,madonna,cherish
1989-11-29,The Rolling Stones,Rock And A Hard Place,34,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-11-29,Madonna,Oh Father,35,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-11-29,Elton John,Healing Hands,99,1989,4rxCQMELiiH0gk8nbTd2tR,Healing Hands,43.0,269960.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.626,0.809,2.0,-9.692,1.0,0.0276,0.00492,1.81e-05,0.0353,0.788,112.321,4.0,Elton John,elton john,elton john,healing hands
1989-12-06,Madonna,Oh Father,30,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-12-06,The Rolling Stones,Rock And A Hard Place,31,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-12-13,The Rolling Stones,Rock And A Hard Place,26,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-12-13,Madonna,Oh Father,27,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-12-20,Madonna,Oh Father,21,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-12-20,The Rolling Stones,Rock And A Hard Place,23,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1989-12-27,Madonna,Oh Father,21,1989,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1989-12-27,The Rolling Stones,Rock And A Hard Place,23,1989,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1990-01-03,Madonna,Oh Father,20,1990,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1990-01-03,The Rolling Stones,Rock And A Hard Place,23,1990,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1990-01-10,Madonna,Oh Father,24,1990,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1990-01-10,The Rolling Stones,Rock And A Hard Place,27,1990,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1990-01-10,Elton John,Sacrifice,87,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-01-17,Madonna,Oh Father,44,1990,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1990-01-17,The Rolling Stones,Rock And A Hard Place,60,1990,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1990-01-17,Elton John,Sacrifice,80,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-01-24,Elton John,Sacrifice,66,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-01-24,Madonna,Oh Father,70,1990,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1990-01-24,The Rolling Stones,Rock And A Hard Place,81,1990,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1990-01-31,Elton John,Sacrifice,45,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-01-31,Madonna,Keep It Together,56,1990,04tSWZo4MLebMbf7RwSmyE,Keep It Together,38.0,303200.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.719,0.819,7.0,-10.579,0.0,0.0448,0.231,0.0222,0.0808,0.794,103.078,4.0,Madonna,madonna,madonna,keep it together
1990-01-31,The Rolling Stones,Rock And A Hard Place,99,1990,7rcobNnAGN1nN2BelAiqNS,Rock And A Hard Place,49.0,252667.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],2011-01-01,0.678,0.904,9.0,-6.406,0.0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4.0,The Rolling Stones,rolling stones,rolling stones,rock and a hard place
1990-01-31,Madonna,Oh Father,100,1990,5vk7txLRuAjNatZD8OCrf4,Oh Father,43.0,298760.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.576,0.268,0.0,-14.313,1.0,0.0294,0.547,5.17e-05,0.118,0.175,115.952,3.0,Madonna,madonna,madonna,oh father
1990-02-07,Elton John,Sacrifice,35,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-02-07,Madonna,Keep It Together,41,1990,04tSWZo4MLebMbf7RwSmyE,Keep It Together,38.0,303200.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.719,0.819,7.0,-10.579,0.0,0.0448,0.231,0.0222,0.0808,0.794,103.078,4.0,Madonna,madonna,madonna,keep it together
1990-02-07,The Rolling Stones,Almost Hear You Sigh,84,1990,2r41JRUZ5Cjcx98ARVI0vo,Almost Hear You Sigh - Remastered,44.0,277467.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.648,0.815,1.0,-5.391,0.0,0.0232,0.275,0.000193,0.076,0.759,102.259,4.0,The Rolling Stones,rolling stones,rolling stones,almost hear you sigh
1990-02-14,Elton John,Sacrifice,28,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-02-14,Madonna,Keep It Together,34,1990,04tSWZo4MLebMbf7RwSmyE,Keep It Together,38.0,303200.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.719,0.819,7.0,-10.579,0.0,0.0448,0.231,0.0222,0.0808,0.794,103.078,4.0,Madonna,madonna,madonna,keep it together
1990-02-14,The Rolling Stones,Almost Hear You Sigh,67,1990,2r41JRUZ5Cjcx98ARVI0vo,Almost Hear You Sigh - Remastered,44.0,277467.0,0.0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1989-08-29,0.648,0.815,1.0,-5.391,0.0,0.0232,0.275,0.000193,0.076,0.759,102.259,4.0,The Rolling Stones,rolling stones,rolling stones,almost hear you sigh
1990-02-21,Elton John,Sacrifice,25,1990,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,74.0,304133.0,0.0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1989-08-29,0.756,0.422,11.0,-12.967,0.0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4.0,Elton John,elton john,elton john,sacrifice
1990-02-21,Madonna,Keep It Together,28,1990,04tSWZo4MLebMbf7RwSmyE,Keep It Together,38.0,303200.0,0.0,['Madonna'],['6tbjWDEIzxoDsBA1FuhfPW'],1989-03-21,0.719,0.819,7.0,-10.579,0.0,0.0448,0.231,0.0222,0.0808,0.794,103.078,4.0,Madonna,madonna,madonna,keep it together
